step,agent,post,peers,perspective,tokens,polarity,salience
37,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8, 9]","[(36, 9), (36, 7), (35, 8), (35, 3), (35, 0), (34, 4), (34, 2), (33, 3), (33, 7), (32, 2), (32, 4), (30, 2), (30, 2), (30, 3), (27, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4596670775748956,4.665059368289427
37,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 3, 7, 8, 9]","[(36, 0), (36, 3), (36, 7), (36, 8), (36, 9), (35, 0), (35, 8), (35, 2), (35, 7), (35, 0), (33, 3), (33, 6), (33, 7), (33, 8), (32, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.45889683839084283,4.681616226403381
37,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 2, 3, 4, 6, 7, 8, 9]","[(36, 0), (36, 2), (36, 3), (36, 4), (36, 6), (36, 7), (36, 8), (36, 9), (35, 0), (35, 9), (34, 9), (33, 0), (33, 9), (32, 9), (31, 1)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.45745338087186715,4.627933234150119
38,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 8, 9]","[(37, 0), (37, 8), (37, 9), (36, 0), (36, 3), (36, 7), (36, 8), (36, 9), (35, 3), (35, 3), (35, 2), (34, 0), (34, 9), (31, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.458161417680542,4.477736488384203
38,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[1],"[(37, 1), (36, 1), (35, 1)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4782325696730075,4.32855292372909
38,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6]","[(37, 2), (37, 4), (37, 6), (36, 4), (36, 3), (36, 4), (35, 4), (35, 4), (34, 6), (34, 6), (32, 7), (32, 3), (32, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622528085930795,4.59211422207906
38,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[3, 7, 8]","[(37, 3), (37, 7), (37, 8), (36, 0), (35, 8), (35, 7), (35, 0), (34, 2), (34, 2), (34, 7), (34, 2), (33, 2), (32, 2), (32, 8), (27, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.45841519665595726,4.652687740364005
38,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6]","[(37, 2), (37, 4), (37, 6), (35, 8), (35, 2), (35, 8), (35, 8), (34, 3), (34, 8), (33, 7), (33, 2), (32, 4), (31, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622528085930795,4.59211422207906
38,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(37, 5), (36, 5), (35, 5), (34, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.49526940469662273,7.070329848928968
38,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6]","[(37, 4), (36, 2), (36, 9), (36, 9), (36, 9), (35, 4), (35, 3), (34, 3), (34, 7), (34, 8), (34, 6), (33, 8), (33, 3), (33, 3), (29, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
38,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[3, 7, 8]","[(37, 3), (37, 7), (37, 8), (36, 9), (36, 7), (35, 8), (35, 3), (35, 0), (34, 4), (33, 3), (33, 7), (32, 4), (30, 2), (30, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.45733688221041624,4.633800980614463
38,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 3, 7, 8, 9]","[(37, 9), (37, 0), (37, 0), (37, 9), (36, 0), (36, 3), (36, 7), (36, 8), (36, 9), (35, 0), (35, 8), (35, 2), (35, 7), (33, 3), (33, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4571721469598133,4.609346217789804
38,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 8, 9]","[(37, 0), (37, 8), (37, 9), (36, 0), (36, 2), (36, 3), (36, 4), (36, 7), (36, 8), (36, 9), (35, 0), (35, 9), (34, 9), (33, 0), (32, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4570527014103286,4.579318171319317
39,0,"{'text': ""If you're going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 3, 7, 8, 9]","[(38, 0), (38, 3), (38, 7), (38, 8), (38, 9), (37, 0), (37, 9), (36, 0), (36, 8), (36, 9), (35, 3), (35, 3), (34, 0)]","[1532, 345, 821, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46308703399679524,4.440641345827785
39,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[1],"[(38, 1), (37, 1), (36, 1), (35, 1)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4850323501889784,4.358790179022197
39,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6]","[(38, 2), (38, 4), (38, 6), (37, 2), (37, 4), (37, 6), (36, 4), (36, 3), (36, 4), (35, 4), (35, 4), (34, 6), (34, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622528085930795,4.59211422207906
39,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 3, 7, 8, 9]","[(38, 0), (38, 0), (38, 3), (38, 7), (37, 3), (37, 7), (36, 0), (35, 8), (35, 7), (35, 0), (34, 2), (34, 2), (34, 7), (32, 2), (32, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4571721469598133,4.609346217789804
39,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6]","[(38, 2), (38, 4), (38, 6), (37, 2), (37, 4), (37, 6), (35, 8), (35, 8), (35, 8), (33, 7), (33, 2), (32, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622653605837678,4.58635037688518
39,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(38, 5), (37, 5), (36, 5), (35, 5), (34, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4930942597217629,7.196240437698418
39,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6]","[(38, 2), (38, 4), (38, 6), (37, 4), (36, 2), (36, 9), (36, 9), (36, 9), (35, 4), (35, 3), (34, 3), (33, 3), (33, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622528085930795,4.59211422207906
39,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 3, 7, 8, 9]","[(38, 0), (38, 3), (38, 7), (38, 8), (38, 9), (37, 3), (37, 7), (37, 8), (36, 9), (36, 7), (35, 3), (34, 4), (33, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622528085930795,4.59211422207906
39,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 3, 7, 8, 9]","[(37, 9), (37, 0), (37, 0), (37, 9), (36, 0), (36, 3), (36, 7), (36, 8), (36, 9), (35, 0), (35, 8), (35, 2), (35, 7), (33, 3), (33, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4571721469598133,4.609346217789804
39,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 3, 7, 8, 9]","[(38, 7), (37, 0), (37, 8), (37, 9), (36, 0), (36, 2), (36, 4), (36, 7), (36, 8), (36, 9), (35, 0), (35, 9), (34, 9), (33, 0), (32, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4570527014103286,4.579318171319317
