step,agent,post,peers,context,tokens
31,5,"{'text': 'If you give people the right to vote, then they ought to have the right to deal with the government. They ought not to have to know you. Why should they have the right to vote?'}","[0, 1, 2, 5, 9]","[[28, 5], [30, 5], [29, 5], [30, 0], [26, 5], [29, 0], [30, 2], [29, 2], [28, 0], [29, 1], [30, 1], [29, 9], [27, 5], [28, 9], [30, 9]]","[1532, 345, 1577, 661, 262, 826, 284, 3015, 11, 788, 484, 10783, 284, 423, 262, 826, 284, 1730, 351, 262, 1230, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
31,6,"{'text': ""If everybody really wanted to vote, then why shouldn't anybody be forced to do so? The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[30, 6], [30, 3], [30, 8], [29, 4], [29, 6], [28, 7], [26, 8], [29, 8], [28, 6], [30, 7], [26, 4], [29, 3], [25, 6], [28, 8], [29, 7]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 6584, 470, 9599, 307, 4137, 284, 466, 523, 30, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
31,7,"{'text': 'This is a great idea!"" ""It\'s a great idea!"" ""It\'s a great idea!"" ""It\'s a great idea!"" ""It\'s a great idea!"" ""It\'s a great...'}","[3, 4, 6, 7, 8]","[[28, 7], [30, 7], [30, 8], [30, 4], [30, 3], [27, 7], [29, 8], [29, 6], [30, 6], [26, 7], [29, 7], [28, 4], [29, 3], [29, 4], [28, 8]]","[1212, 318, 257, 1049, 2126, 2474, 366, 1026, 338, 257, 1049, 2126, 2474, 366, 1026, 338, 257, 1049, 2126, 2474, 366, 1026, 338, 257, 1049, 2126, 2474, 366, 1026, 338, 257, 1049, 2126, 2474, 366, 1026, 338, 257, 1049, 986]"
31,8,"{'text': ""If everyone wanted to vote, then why should anyone be forced to do so? The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[27, 8], [30, 8], [29, 7], [29, 8], [28, 4], [30, 3], [30, 6], [29, 6], [30, 4], [28, 8], [27, 4], [30, 7], [28, 7], [29, 3], [26, 8]]","[1532, 2506, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
31,9,"{'text': ""Suppose no one has the right to vote. Then there would be a need for it. I'm not sure that this would be such a bad thing.""}","[0, 1, 2, 5, 9]","[[29, 9], [30, 1], [30, 2], [28, 9], [29, 1], [30, 9], [30, 0], [30, 5], [27, 9], [26, 9], [27, 1], [29, 5], [29, 2], [29, 0], [28, 5]]","[15979, 577, 645, 530, 468, 262, 826, 284, 3015, 13, 3244, 612, 561, 307, 257, 761, 329, 340, 13, 314, 1101, 407, 1654, 326, 428, 561, 307, 884, 257, 2089, 1517, 13]"
32,0,"{'text': ""If everybody had the right to vote, then the government wouldn't have to deal with them all the time. They'd be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[31, 5], [30, 0], [31, 2], [31, 0], [29, 2], [31, 9], [28, 0], [31, 1], [30, 2], [29, 5], [28, 9], [30, 5], [29, 1], [30, 9], [29, 9]]","[1532, 7288, 550, 262, 826, 284, 3015, 11, 788, 262, 1230, 3636, 470, 423, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 1549, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
32,1,"{'text': ""Suppose you give people the right to vote, but don't give them the right to deal with them. They ought not to have to know you. Why should they have the right to vote?""}","[0, 1, 2, 5, 9]","[[31, 2], [30, 1], [29, 1], [31, 1], [30, 9], [29, 2], [29, 9], [31, 9], [30, 5], [28, 2], [28, 9], [31, 0], [30, 2], [28, 1], [31, 5]]","[15979, 577, 345, 1577, 661, 262, 826, 284, 3015, 11, 475, 836, 470, 1577, 606, 262, 826, 284, 1730, 351, 606, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
32,2,"{'text': 'Suppose everyone had the right to vote, but no one had the right to deal with them. The government would still have to deal with them all the time.'}","[0, 1, 2, 5, 9]","[[31, 2], [31, 1], [30, 2], [30, 9], [29, 9], [31, 0], [31, 5], [29, 1], [30, 5], [30, 1], [29, 2], [31, 9], [28, 2], [30, 0], [27, 2]]","[15979, 577, 2506, 550, 262, 826, 284, 3015, 11, 475, 645, 530, 550, 262, 826, 284, 1730, 351, 606, 13, 383, 1230, 561, 991, 423, 284, 1730, 351, 606, 477, 262, 640, 13]"
32,3,"{'text': ""If everyone really wanted to vote, then why shouldn't anybody be forced to do so? The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[30, 3], [30, 6], [30, 4], [31, 3], [31, 7], [31, 6], [29, 3], [29, 7], [27, 3], [28, 3], [30, 8], [30, 7], [31, 8], [29, 6], [29, 4]]","[1532, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 6584, 470, 9599, 307, 4137, 284, 466, 523, 30, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
32,4,"{'text': ""If everyone really wanted to vote, then why shouldn't anybody be forced to do so? The state shouldn't be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[31, 8], [25, 4], [31, 4], [31, 7], [31, 3], [30, 4], [31, 6], [29, 8], [28, 4], [29, 4], [29, 3], [27, 4], [29, 7], [29, 6], [30, 3]]","[1532, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 6584, 470, 9599, 307, 4137, 284, 466, 523, 30, 383, 1181, 6584, 470, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
32,5,"{'text': ""Suppose you give people the right to vote, but don't give them the right to deal with them. They ought not to have to know you. Why should they have the right to vote?""}","[0, 1, 2, 5, 9]","[[28, 5], [30, 5], [31, 9], [31, 0], [29, 5], [31, 1], [31, 5], [30, 1], [31, 2], [28, 0], [29, 9], [27, 5], [30, 9], [29, 1], [30, 0]]","[15979, 577, 345, 1577, 661, 262, 826, 284, 3015, 11, 475, 836, 470, 1577, 606, 262, 826, 284, 1730, 351, 606, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
32,6,"{'text': ""The state shouldn't be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[30, 7], [31, 3], [30, 8], [30, 6], [31, 4], [31, 6], [28, 6], [31, 8], [29, 6], [30, 3], [31, 7], [29, 3], [29, 7], [28, 7], [29, 8]]","[464, 1181, 6584, 470, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
32,7,"{'text': 'It\'s a great idea!"" ""It\'s a great idea!"" ""It\'s a great idea!"" ""It\'s a great idea!"" ""It\'s a great idea!"" ""It\'s a great...'}","[3, 4, 6, 7, 8]","[[31, 3], [28, 8], [31, 4], [31, 8], [30, 7], [31, 7], [29, 8], [30, 3], [28, 7], [31, 6], [30, 8], [29, 7], [30, 4], [29, 6], [27, 7]]","[1026, 338, 257, 1049, 2126, 2474, 366, 1026, 338, 257, 1049, 2126, 2474, 366, 1026, 338, 257, 1049, 2126, 2474, 366, 1026, 338, 257, 1049, 2126, 2474, 366, 1026, 338, 257, 1049, 2126, 2474, 366, 1026, 338, 257, 1049, 986]"
32,8,"{'text': ""It's not a good idea to force people to vote if they don't want to. The state should not have too much involvement in people's lives.""}","[3, 4, 6, 7, 8]","[[30, 4], [29, 6], [27, 8], [28, 8], [31, 4], [31, 8], [31, 7], [30, 8], [31, 6], [29, 8], [31, 3], [30, 7], [30, 3], [30, 6], [28, 4]]","[1026, 338, 407, 257, 922, 2126, 284, 2700, 661, 284, 3015, 611, 484, 836, 470, 765, 284, 13, 383, 1181, 815, 407, 423, 1165, 881, 9750, 287, 661, 338, 3160, 13]"
32,9,"{'text': 'If the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you. Why should they have the right to vote?'}","[0, 1, 2, 5, 9]","[[30, 1], [29, 0], [30, 5], [31, 9], [28, 9], [31, 0], [30, 9], [31, 1], [31, 5], [28, 5], [31, 2], [27, 9], [29, 5], [30, 2], [29, 9]]","[1532, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
33,0,{'text': 'The existence of any system of compulsory voting is a sign that the system is working. It shows that the people who have the right to vote have the confidence that the system will work for them.'},"[0, 1, 2, 5, 9]","[[31, 1], [32, 0], [31, 0], [32, 5], [28, 0], [31, 5], [30, 0], [31, 9], [32, 2], [32, 1], [30, 9], [30, 5], [32, 9], [30, 2], [29, 2]]","[464, 6224, 286, 597, 1080, 286, 31967, 6709, 318, 257, 1051, 326, 262, 1080, 318, 1762, 13, 632, 2523, 326, 262, 661, 508, 423, 262, 826, 284, 3015, 423, 262, 6628, 326, 262, 1080, 481, 670, 329, 606, 13]"
33,1,"{'text': ""I don't think that compulsory voting is the way to go. It would be much easier to make voting compulsory for people who don't have the right to vote.""}","[0, 1, 2, 5, 9]","[[31, 5], [32, 1], [32, 2], [31, 0], [30, 1], [32, 9], [29, 1], [32, 5], [31, 1], [30, 9], [32, 0], [31, 2], [30, 5], [28, 1], [29, 9]]","[40, 836, 470, 892, 326, 31967, 6709, 318, 262, 835, 284, 467, 13, 632, 561, 307, 881, 4577, 284, 787, 6709, 31967, 329, 661, 508, 836, 470, 423, 262, 826, 284, 3015, 13]"
33,2,"{'text': ""Suppose everyone had the right to vote, but no one has the right to deal with them. The government wouldn't have to deal with them all the time.""}","[0, 1, 2, 5, 9]","[[31, 9], [30, 2], [30, 5], [31, 2], [32, 5], [31, 0], [32, 0], [32, 2], [27, 2], [31, 1], [32, 9], [30, 9], [32, 1], [28, 2], [31, 5]]","[15979, 577, 2506, 550, 262, 826, 284, 3015, 11, 475, 645, 530, 468, 262, 826, 284, 1730, 351, 606, 13, 383, 1230, 3636, 470, 423, 284, 1730, 351, 606, 477, 262, 640, 13]"
33,3,"{'text': ""The state shouldn't be too involved in people's lives. If everyone wanted to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[32, 6], [32, 3], [31, 6], [30, 4], [30, 3], [32, 8], [29, 3], [31, 3], [30, 8], [28, 3], [32, 7], [32, 4], [31, 8], [31, 7], [30, 7]]","[464, 1181, 6584, 470, 307, 1165, 2950, 287, 661, 338, 3160, 13, 1002, 2506, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
33,4,"{'text': ""If everybody really wanted to vote, then why shouldn't anybody be forced to do so? The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[31, 4], [30, 4], [32, 3], [32, 4], [32, 6], [31, 6], [32, 8], [32, 7], [28, 4], [29, 4], [31, 7], [29, 6], [29, 7], [30, 3], [31, 3]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 6584, 470, 9599, 307, 4137, 284, 466, 523, 30, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
33,5,"{'text': ""There's nothing wrong with compulsory voting, so long as nobody has the right to deal with them.""}","[0, 1, 2, 5, 9]","[[32, 5], [32, 1], [29, 5], [30, 5], [32, 9], [31, 1], [32, 2], [28, 5], [31, 5], [31, 9], [30, 0], [30, 9], [32, 0], [29, 9], [31, 0]]","[1858, 338, 2147, 2642, 351, 31967, 6709, 11, 523, 890, 355, 8168, 468, 262, 826, 284, 1730, 351, 606, 13]"
33,6,"{'text': ""A lot of people think that the state should be too involved in people's lives, but they don't realize that it has a huge amount of freedom.""}","[3, 4, 6, 7, 8]","[[30, 7], [32, 6], [30, 6], [31, 6], [32, 7], [31, 7], [31, 3], [29, 6], [32, 4], [32, 8], [28, 6], [32, 3], [30, 8], [31, 8], [31, 4]]","[32, 1256, 286, 661, 892, 326, 262, 1181, 815, 307, 1165, 2950, 287, 661, 338, 3160, 11, 475, 484, 836, 470, 6537, 326, 340, 468, 257, 3236, 2033, 286, 4925, 13]"
33,7,"{'text': ""If everyone really wanted to vote, then why should anyone be forced to do so? The state shouldn't be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[32, 7], [31, 4], [30, 7], [31, 7], [32, 6], [29, 6], [30, 3], [29, 7], [31, 8], [30, 4], [29, 8], [32, 3], [31, 6], [32, 8], [32, 4]]","[1532, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 383, 1181, 6584, 470, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
33,8,"{'text': ""If everyone really wanted to vote, then why should anyone be forced to do so? The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[32, 8], [31, 6], [30, 8], [31, 3], [31, 8], [31, 7], [32, 7], [32, 3], [29, 6], [30, 4], [32, 4], [31, 4], [30, 3], [30, 6], [32, 6]]","[1532, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
33,9,"{'text': 'No one has the right to vote, but the government has no right to deal with them all the time. Therefore, the right to vote should not be restricted to the U.S.'}","[0, 1, 2, 5, 9]","[[32, 0], [32, 9], [32, 2], [32, 5], [31, 0], [31, 1], [29, 0], [30, 9], [32, 1], [31, 9], [31, 2], [28, 9], [29, 9], [30, 5], [30, 2]]","[2949, 530, 468, 262, 826, 284, 3015, 11, 475, 262, 1230, 468, 645, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 8447, 11, 262, 826, 284, 3015, 815, 407, 307, 10770, 284, 262, 471, 13, 50, 13]"
34,0,"{'text': ""Suppose you have the right to vote, then you ought to have the right to deal with the government. You'll also have to deal with them all the time.""}","[0, 1, 2, 5, 9]","[[33, 5], [31, 1], [33, 0], [30, 9], [33, 2], [31, 0], [33, 9], [33, 1], [29, 2], [32, 0], [32, 1], [32, 5], [32, 9], [32, 2], [30, 0]]","[15979, 577, 345, 423, 262, 826, 284, 3015, 11, 788, 345, 10783, 284, 423, 262, 826, 284, 1730, 351, 262, 1230, 13, 921, 1183, 635, 423, 284, 1730, 351, 606, 477, 262, 640, 13]"
34,1,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[33, 5], [31, 1], [33, 9], [33, 2], [33, 1], [32, 9], [31, 5], [32, 1], [32, 5], [32, 0], [33, 0], [32, 2], [29, 1], [28, 1], [31, 0]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
34,2,"{'text': ""That's the only way to make voting compulsory for people who don't have the right to vote.""}","[0, 1, 2, 5, 9]","[[33, 0], [33, 2], [31, 2], [32, 2], [33, 5], [33, 9], [32, 0], [31, 0], [31, 9], [30, 9], [32, 5], [30, 2], [33, 1], [31, 5], [32, 9]]","[2504, 338, 262, 691, 835, 284, 787, 6709, 31967, 329, 661, 508, 836, 470, 423, 262, 826, 284, 3015, 13]"
34,3,"{'text': ""Wherever you live, and whatever you do, it's better to vote than not to vote at all. If everyone really wanted to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[32, 3], [31, 3], [31, 7], [33, 3], [33, 6], [33, 4], [30, 3], [32, 4], [32, 6], [28, 3], [31, 8], [33, 8], [32, 8], [29, 3], [33, 7]]","[8496, 332, 345, 2107, 11, 290, 4232, 345, 466, 11, 340, 338, 1365, 284, 3015, 621, 407, 284, 3015, 379, 477, 13, 1002, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
34,4,"{'text': ""It's not a good idea to force people to vote if they don't want to. The state should not have too much involvement in people's lives.""}","[3, 4, 6, 7, 8]","[[33, 7], [33, 6], [31, 4], [33, 4], [30, 4], [33, 8], [32, 4], [29, 4], [31, 7], [32, 6], [28, 4], [33, 3], [32, 8], [29, 7], [32, 3]]","[1026, 338, 407, 257, 922, 2126, 284, 2700, 661, 284, 3015, 611, 484, 836, 470, 765, 284, 13, 383, 1181, 815, 407, 423, 1165, 881, 9750, 287, 661, 338, 3160, 13]"
34,5,"{'text': ""Suppose there's a right to vote, but no one has the right to deal with them. The government would still have to deal with them all the time.""}","[0, 1, 2, 5, 9]","[[32, 5], [33, 5], [32, 0], [33, 1], [32, 1], [31, 5], [30, 5], [32, 2], [32, 9], [33, 9], [29, 5], [33, 2], [31, 9], [33, 0], [28, 5]]","[15979, 577, 612, 338, 257, 826, 284, 3015, 11, 475, 645, 530, 468, 262, 826, 284, 1730, 351, 606, 13, 383, 1230, 561, 991, 423, 284, 1730, 351, 606, 477, 262, 640, 13]"
34,6,"{'text': "" I'm not sure that the time has come for government to be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[33, 6], [32, 6], [33, 8], [32, 8], [33, 7], [33, 3], [30, 6], [32, 4], [31, 7], [32, 7], [33, 4], [32, 3], [31, 4], [31, 6], [28, 6]]","[314, 1101, 407, 1654, 326, 262, 640, 468, 1282, 329, 1230, 284, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
34,7,"{'text': ""I would like to propose that the state should have no involvement in people's lives.""}","[3, 4, 6, 7, 8]","[[33, 6], [31, 7], [32, 4], [33, 7], [33, 3], [29, 8], [33, 4], [31, 4], [29, 6], [29, 7], [31, 8], [32, 7], [33, 8], [31, 6], [30, 7]]","[40, 561, 588, 284, 18077, 326, 262, 1181, 815, 423, 645, 9750, 287, 661, 338, 3160, 13]"
34,8,"{'text': ""The state should not be too involved in people's lives. If everyone wanted to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[33, 8], [32, 8], [33, 7], [32, 7], [30, 3], [33, 6], [31, 8], [33, 3], [32, 6], [32, 4], [33, 4], [32, 3], [31, 7], [30, 8], [29, 6]]","[464, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13, 1002, 2506, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
34,9,"{'text': 'If the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you. Why should they have the right to vote?'}","[0, 1, 2, 5, 9]","[[31, 2], [33, 1], [33, 9], [32, 9], [30, 9], [31, 1], [31, 9], [33, 0], [32, 5], [33, 5], [32, 2], [29, 0], [33, 2], [32, 1], [32, 0]]","[1532, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
35,0,"{'text': ""Suppose you give people the right to vote, but don't give them the right to deal with them. They ought not to have to know you. Why should they have the right to vote?""}","[0, 1, 2, 5, 9]","[[34, 0], [34, 9], [33, 0], [33, 2], [34, 5], [32, 0], [34, 2], [34, 1], [33, 9], [30, 0], [31, 0], [32, 1], [33, 1], [31, 1], [32, 5]]","[15979, 577, 345, 1577, 661, 262, 826, 284, 3015, 11, 475, 836, 470, 1577, 606, 262, 826, 284, 1730, 351, 606, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
35,1,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[33, 5], [34, 1], [33, 2], [34, 2], [33, 0], [34, 5], [33, 1], [34, 9], [33, 9], [31, 5], [32, 2], [29, 1], [31, 1], [34, 0], [32, 9]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
35,2,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[34, 2], [30, 9], [33, 0], [34, 9], [33, 5], [32, 2], [33, 1], [31, 9], [34, 0], [32, 5], [32, 9], [31, 2], [34, 1], [33, 2], [32, 0]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
35,3,"{'text': ""There are plenty of people who don't want the state to be too involved in their lives, so why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[34, 4], [33, 3], [34, 8], [29, 3], [34, 3], [32, 3], [34, 7], [33, 6], [34, 6], [32, 4], [33, 8], [30, 3], [31, 8], [33, 4], [31, 3]]","[1858, 389, 6088, 286, 661, 508, 836, 470, 765, 262, 1181, 284, 307, 1165, 2950, 287, 511, 3160, 11, 523, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
35,4,"{'text': ""If everyone really wanted to vote, then why should anyone be forced to do so? The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[32, 4], [30, 4], [33, 3], [33, 4], [34, 7], [34, 8], [34, 4], [31, 4], [32, 3], [34, 3], [34, 6], [32, 6], [33, 7], [33, 6], [33, 8]]","[1532, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
35,5,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[34, 5], [33, 2], [31, 5], [32, 5], [34, 0], [34, 1], [32, 2], [29, 5], [33, 5], [33, 1], [34, 9], [33, 9], [34, 2], [33, 0], [32, 9]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
35,6,"{'text': ""The state should not be too involved in people's lives. If everyone really wanted to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[33, 3], [32, 6], [34, 3], [34, 4], [33, 6], [34, 6], [34, 7], [28, 6], [33, 7], [33, 4], [32, 3], [30, 6], [34, 8], [32, 8], [32, 4]]","[464, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13, 1002, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
